Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
30,19/05/2011,2nd,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
31,21/05/2011,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
32,06/04/2012,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
33,08/04/2012,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
34,12/04/2012,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
35,19/04/2012,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
36,21/04/2012,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
37,24/04/2012,2nd,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
38,26/04/2012,1st,Deccan Chargers,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
39,01/05/2012,1st,Deccan Chargers,Barabati Stadium,did not bowl,,,,,,0,
40,05/05/2012,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
41,11/05/2012,1st,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
42,05/04/2013,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
43,07/04/2013,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
44,15/04/2013,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
45,17/04/2013,1st,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
46,11/05/2013,2nd,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
47,15/05/2013,2nd,Kolkata Knight Riders,JSCA International Stadium Complex,did not bowl,,,,,,0,
48,19/05/2013,2nd,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
49,16/04/2014,2nd,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
50,19/04/2014,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
51,24/04/2014,2nd,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,,,0,
52,26/04/2014,1st,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
53,29/04/2014,1st,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
54,02/05/2014,1st,Chennai Super Kings,JSCA International Stadium Complex,did not bowl,,,,,,0,
55,05/05/2014,1st,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,,,0,
56,07/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
57,11/05/2014,1st,Punjab Kings,Barabati Stadium,did not bowl,,,,,,0,
58,14/05/2014,1st,Mumbai Indians,Barabati Stadium,did not bowl,,,,,,0,
59,18/05/2014,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
60,20/05/2014,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,,,0,
61,22/05/2014,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,,0,
62,24/05/2014,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,,0,
63,28/05/2014,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,,,0,
64,01/06/2014,1st,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
